supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
900,61.2,13.200000000000006,0.00019999999999999998,0.00029,"[4.0, 8.0]",35.01368086615863,7.999999999999986,34.171162583123824,34.29603326842298,2.2345526928558,0.4739419877548261,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.77912817330283,35.01368086615863,True
900,61.2,11.100000000000001,0.00025,0.00029,"[4.0, 8.0]",31.15986505020899,6.89999999999999,30.30371922272274,30.494639575341868,2.2542846792928657,0.6588707257804992,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.905580370916123,31.15986505020899,True
900,61.2,13.300000000000008,0.00019999999999999998,0.00029,"[4.0, 8.0]",34.245446498417984,7.999999999999986,33.44158397303007,33.45671934167726,2.2553009064729324,0.4753536250647612,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.99014559194505,34.245446498417984,True
900,61.2,13.050000000000004,0.00019999999999999998,0.00025,"[4.0, 8.0]",34.98976097095551,7.999999999999986,34.02525196234489,34.24206942828054,2.259490557977365,0.47790088031663647,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.73027041297814,34.98976097095551,True
900,61.2,13.250000000000007,0.00019999999999999998,0.00029,"[4.0, 8.0]",34.525572680694665,7.999999999999986,33.69324667370852,33.835074592796055,2.276522764111583,0.46551864884022226,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.24904991658308,34.525572680694665,True
900,61.2,13.100000000000005,0.00019999999999999998,0.00025,"[4.0, 8.0]",34.3130707192023,7.999999999999986,33.34272615646181,33.45912353007012,2.27679266194135,0.47080795863977065,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.03627805726095,34.3130707192023,True
900,61.2,11.0,0.00025,0.00029,"[4.0, 8.0]",35.32909690730169,6.69999999999999,34.41543480831482,34.449835634333155,2.299908825052519,0.5892688890150174,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.02918808224917,35.32909690730169,True
900,61.2,13.150000000000006,0.00019999999999999998,0.00025,"[4.0, 8.0]",33.80093943465612,7.999999999999986,32.84035102622269,32.86025391273939,2.3147788587736358,0.4998272820993275,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.486160575882487,33.80093943465612,True
900,61.2,13.150000000000006,0.00019999999999999998,0.00029,"[4.0, 8.0]",35.382063356932996,6.89999999999999,34.433044368494535,34.59469016657678,2.336052581781175,0.5174296965117002,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.04601077515182,35.382063356932996,True
900,61.2,12.850000000000001,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",35.64441120174167,7.999999999999986,34.811408132492225,34.94765234253505,2.3525919467517724,0.6051561318870349,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.291819254989896,35.64441120174167,True
