pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
15-4-15,1600,108.8,11.0,0.00025,0.00029,"[4.0, 8.0]",40.84233569046983,7.5,34.2183759340409,35.075109677398984,19.426374489828497,5.135326921264285,1.0,1.0,1.0,"[(7.5, 7.5)]",0.5,True,21.415961200641334,40.84233569046983,False
15-4-15,2200,149.6,11.0,0.00025,0.00029,"[4.0, 8.0]",41.82082383423612,5.5,36.715044752967145,37.59195423810602,22.52011509929208,6.486149767984918,1.0,1.0,0.8888888888888888,"[(5.5, 5.5), (6.5, 7.0), (8.0, 8.0)]",2.0,True,19.300708734944042,41.82082383423612,False
15-4-15,2200,149.6,11.0,0.00045,0.00029,"[4.0, 8.0]",101.47624918137582,7.5,46.95065618416319,41.48001254758091,78.54210393769036,22.612023490480933,1.0,1.0,1.0,"[(7.5, 7.5)]",0.5,True,22.934145243685467,101.47624918137582,False
15-4-15,900,61.2,11.2,0.00035,0.00029,"[4.0, 8.0]",36.84758836694458,7.0,30.56380001218108,33.4655764227066,26.835608300929746,8.055710425651515,0.8888888888888888,0.8888888888888888,0.8888888888888888,"[(6.0, 7.0)]",1.5,True,10.011980066014832,36.84758836694458,False
15-4-15,1200,81.6,11.2,0.00035,0.00029,"[4.0, 8.0]",30.37494050961335,5.5,24.69903888846612,25.853961912063173,20.47781684323835,5.50515087539239,0.8888888888888888,0.8888888888888888,0.8888888888888888,"[(4.0, 4.0), (5.5, 5.5)]",1.0,True,9.897123666374997,30.37494050961335,False
15-4-15,1600,108.8,11.2,0.00035,0.00029,"[4.0, 8.0]",38.46055743640855,7.0,31.62028957593661,35.92313708313922,33.69811874015411,10.116508662082579,0.8888888888888888,0.8888888888888888,0.8888888888888888,"[(4.0, 4.5), (5.5, 5.5), (7.0, 7.5)]",2.5,True,4.76243869625444,38.46055743640855,False
15-4-15,1600,108.8,11.0,0.00035,0.00021999999999999998,"[4.0, 8.0]",38.577845669949724,7.5,28.118112707258664,32.15039250478204,37.5262527708967,10.875738669538668,0.8888888888888888,0.8888888888888888,0.7777777777777778,"[(6.5, 6.5), (7.5, 7.5)]",1.0,True,1.0515928990530299,38.577845669949724,False
15-4-15,1600,108.8,11.2,0.00045,0.00021999999999999998,"[4.0, 8.0]",38.84785559761971,7.5,28.29885255216107,28.928193707912676,26.164478684982043,8.441361895456694,0.8888888888888888,0.7777777777777778,0.7777777777777778,"[(7.0, 7.5)]",1.0,True,12.683376912637671,38.84785559761971,False
15-4-15,900,61.2,11.2,0.00045,0.00021999999999999998,"[4.0, 8.0]",25.815670078429665,4.0,20.4199394964277,21.567922618954725,15.637898962685842,4.990121104677563,0.7777777777777778,0.7777777777777778,0.6666666666666666,"[(4.0, 4.5), (7.0, 7.5)]",2.0,True,10.177771115743823,25.815670078429665,False
15-4-15,2200,149.6,11.2,0.00045,0.00029,"[4.0, 8.0]",38.77609245730789,7.0,27.04166038018629,33.71245143923837,37.79293033794926,13.876545129407138,0.7777777777777778,0.7777777777777778,0.7777777777777778,"[(5.0, 5.0), (7.0, 7.0)]",1.0,True,0.9831621193586283,38.77609245730789,False
15-4-15,1200,81.6,12.399999999999995,0.00045,0.00029,"[4.0, 8.0]",35.862085619802656,7.5,23.733054833439397,26.46137805876897,36.061641006680496,10.935507688368231,0.7777777777777778,0.7777777777777778,0.6666666666666666,"[(6.5, 6.5), (7.5, 7.5)]",1.0,True,-0.19955538687783997,35.862085619802656,False
15-4-15,900,61.2,11.0,0.00025,0.00029,"[4.0, 8.0]",40.87513607866674,6.5,24.815634929705666,32.7831678393006,51.35207733717469,16.609106109732174,0.7777777777777778,0.7777777777777778,0.7777777777777778,"[(6.5, 6.5)]",0.5,True,-10.476941258507953,40.87513607866674,False
15-4-15,900,61.2,11.0,0.00025,0.00021999999999999998,"[4.0, 8.0]",25.87721841616499,7.5,19.770096297149685,19.6279983486637,13.302149128158145,4.448345163875621,0.7777777777777778,0.6666666666666666,0.4444444444444444,"[(4.0, 4.0), (7.0, 7.5)]",1.5,True,12.575069288006844,25.87721841616499,False
15-4-15,1600,108.8,11.0,0.00045,0.00015,"[4.0, 8.0]",28.076343753381874,8.0,19.79050882932307,21.133898720662316,18.12375542438994,4.7544897902425145,0.8888888888888888,0.6666666666666666,0.5555555555555556,"[(8.0, 8.0)]",0.5,True,9.952588328991931,28.076343753381874,False
15-4-15,2200,149.6,11.0,0.00035,0.00021999999999999998,"[4.0, 8.0]",31.63590582762044,5.5,17.7673296773357,18.708081589597608,30.344882626614528,10.403008889368765,0.6666666666666666,0.6666666666666666,0.4444444444444444,"[(5.5, 5.5), (8.0, 8.0)]",1.0,True,1.2910232010059115,31.63590582762044,False
15-4-15,1200,81.6,11.2,0.00045,0.00029,"[4.0, 8.0]",33.27396708767367,6.0,20.199512424660824,25.710920543639105,36.05671602335246,13.028150370841864,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[(5.0, 5.0), (6.0, 6.0)]",1.0,True,-2.782748935678791,33.27396708767367,False
15-4-15,1200,81.6,11.2,0.00045,0.00021999999999999998,"[4.0, 8.0]",29.682211585313205,8.0,19.62505053430326,17.677004839703734,15.39799113152246,5.062943073763689,0.7777777777777778,0.5555555555555556,0.3333333333333333,"[(8.0, 8.0)]",0.5,True,14.284220453790745,29.682211585313205,False
15-4-15,1600,108.8,12.599999999999994,0.00045,0.00029,"[4.0, 8.0]",35.512715581614785,7.0,20.305940356938265,17.24497980497312,33.622087233675856,11.513135361253841,0.6666666666666666,0.5555555555555556,0.3333333333333333,"[(7.0, 8.0)]",1.5,True,1.8906283479389283,35.512715581614785,False
15-4-15,900,61.2,12.399999999999995,0.00045,0.00029,"[4.0, 8.0]",32.84607615703679,5.5,17.501532329993925,17.740343378706584,32.35513369122428,10.000412995448043,0.6666666666666666,0.5555555555555556,0.4444444444444444,"[(5.5, 5.5)]",0.5,True,0.4909424658125111,32.84607615703679,False
15-4-15,1200,81.6,12.399999999999995,0.00035,0.00029,"[4.0, 8.0]",33.13803830117039,8.0,16.803450576581813,19.09561981498861,40.16175350703829,12.505248356095839,0.6666666666666666,0.5555555555555556,0.4444444444444444,"[(7.0, 7.0), (8.0, 8.0)]",1.0,True,-7.0237152058679015,33.13803830117039,False
