gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
12.034060150375938,1.3994443377234764,9.556494116330756,nan,nan
12.084160401002505,1.4159693232854451,9.78600161741065,nan,nan
12.13426065162907,1.4326963899116285,10.028619907388723,nan,nan
12.184360902255637,1.449628260010297,10.285901799144428,nan,nan
12.234461152882204,1.4667677017013743,10.559695638720761,nan,nan
12.28456140350877,1.4841175298954354,10.852225424237716,nan,nan
12.334661654135337,1.5016806074078137,11.166200060828128,nan,nan
12.384761904761902,1.519459846109189,11.50496547057873,nan,nan
12.434862155388469,1.5374582081141732,11.872721459473468,nan,nan
12.484962406015036,1.5556787070094225,12.274839528518566,nan,nan
12.535062656641601,1.5741244091228892,12.718343853942976,nan,nan
12.585162907268169,1.5927984348359434,13.212667588898903,nan,nan
12.635263157894736,1.6117039599401093,13.770898347636688,nan,nan
12.685363408521301,1.6308442170403048,14.411949761479628,nan,nan
12.735463659147868,1.6502224970065427,15.164632140344354,nan,nan
12.785563909774433,1.6698421504761236,16.076046470347038,nan,nan
12.835664160401,1.689706589408506,17.231338348490375,nan,nan
12.885764411027568,1.709819288695075,18.810379209674768,nan,nan
12.935864661654133,1.7301837878262285,21.317248094295785,nan,nan
12.9859649122807,1.75080369261822,27.915995536212172,nan,nan
13.036065162907265,1.7716826770024217,nan,nan,nan
13.086165413533832,1.7928244848797332,nan,nan,nan
13.1362656641604,1.8142329320430117,nan,nan,nan
13.186365914786965,1.8359119081706112,nan,nan,nan
13.236466165413532,1.8578653788941855,nan,nan,nan
13.286566416040099,1.8800973879441214,nan,nan,nan
13.336666666666664,1.9026120593761706,nan,nan,nan
13.386766917293231,1.925413599882999,nan,nan,nan
13.436867167919797,1.9485063011945458,nan,nan,nan
13.486967418546364,1.9718945425714018,nan,nan,nan
13.53706766917293,1.995582793395507,nan,nan,nan
13.587167919799496,2.0195756158627947,nan,nan,nan
13.637268170426063,2.0438776677826604,nan,nan,nan
13.687368421052629,2.068493705489332,nan,nan,nan
13.737468671679196,2.0934285868705973,nan,nan,nan
13.787568922305763,2.1186872745195764,nan,nan,nan
13.837669172932328,2.144274839015602,nan,nan,nan
13.887769423558895,2.170196462340575,nan,nan,nan
13.937869674185462,2.196457441437551,nan,nan,nan
13.987969924812028,2.2230631919187394,nan,nan,nan
14.038070175438595,2.2500192519304267,nan,nan,nan
14.08817042606516,2.277331286182877,nan,nan,nan
14.138270676691727,2.3050050901537054,nan,nan,nan
14.188370927318294,2.3330465944736956,nan,nan,nan
14.23847117794486,2.361461869504641,nan,nan,nan
14.288571428571426,2.3902571301193203,nan,nan,nan
14.338671679197994,2.4194387406943894,nan,nan,nan
14.388771929824559,2.449013220327589,nan,nan,nan
14.438872180451126,2.478987248291436,nan,nan,nan
14.488972431077691,2.5093676697363043,nan,nan,nan
14.539072681704258,2.5401615016566286,nan,nan,nan
14.589172932330825,2.57137593913487,nan,nan,nan
14.63927318295739,2.6030183618788256,nan,nan,nan
14.689373433583958,2.6350963410688655,nan,nan,nan
14.739473684210523,2.6676176465328116,nan,nan,nan
14.78957393483709,2.700590254267372,nan,nan,nan
14.839674185463657,2.7340223543262527,nan,nan,nan
14.889774436090223,2.767922359096526,nan,nan,nan
14.93987468671679,2.8022989119862958,nan,nan,nan
14.989974937343357,2.837160896548239,nan,nan,nan
15.040075187969922,2.872517446065454,nan,nan,nan
15.09017543859649,2.90837795362783,nan,nan,nan
15.140275689223055,2.9447520827291704,nan,nan,nan
15.190375939849622,2.981649778417617,nan,nan,nan
15.240476190476189,3.0190812790341086,nan,nan,nan
15.290576441102754,3.057057128576392,nan,nan,nan
15.340676691729321,3.0955881897287445,nan,nan,nan
15.390776942355886,3.1346856576007,nan,nan,nan
15.440877192982454,3.1743610742213404,nan,nan,nan
15.49097744360902,3.214626343839337,nan,nan,nan
15.541077694235586,3.2554937490828353,nan,nan,nan
15.591177944862153,3.2969759680375574,nan,nan,nan
15.64127819548872,3.3390860923061636,nan,nan,nan
15.691378446115285,3.3818376461170416,nan,nan,nan
15.741478696741853,3.4252446065562134,nan,nan,nan
15.791578947368418,3.469321425002197,nan,nan,nan
15.841679197994985,3.5140830498503917,nan,nan,nan
