freq_GHz,S21_db_engineered,k_star_engineered_rad
2.238,-0.000189292672159,2.49054787316e-05
2.24,-0.000191185380377,2.50112916381e-05
2.242,-0.000193078088595,2.51171045446e-05
2.244,-0.000194970796813,2.52229174511e-05
2.246,-0.000196863505031,2.53287303577e-05
2.248,-0.000198756213249,2.54345432642e-05
2.25,-0.000200648921467,2.55403561707e-05
2.252,-0.000202541629685,2.56461690772e-05
2.254,-0.000204434337903,2.57519819838e-05
2.256,-0.000206333467521,2.5857930272e-05
2.258,-0.000208235005164,2.59639293283e-05
2.26,-0.000210136542807,2.60699283846e-05
2.262,-0.000212038080451,2.61759274409e-05
2.264,-0.000213939618094,2.62819264972e-05
2.266,-0.000215841155737,2.63879255536e-05
2.268,-0.00021774269338,2.64939246099e-05
2.27,-0.000219644231023,2.65999236662e-05
2.272,-0.000221545768667,2.67059227225e-05
2.274,-0.000223447664181,2.68120412875e-05
2.276,-0.000225349764194,2.69182281431e-05
2.278,-0.000227251864206,2.70244149988e-05
2.28,-0.000229153964219,2.71306018544e-05
2.282,-0.000231056064232,2.72367887101e-05
2.284,-0.000232958164244,2.73429755657e-05
2.286,-0.000234860264257,2.74491624213e-05
2.288,-0.00023676236427,2.7555349277e-05
2.29,-0.000238664464282,2.76615361326e-05
2.292,-0.000240562214822,2.77678263266e-05
2.294,-0.0002424563408,2.78742026359e-05
2.296,-0.000244350466778,2.79805789453e-05
2.298,-0.000246244592756,2.80869552546e-05
2.3,-0.000248138718734,2.81933315639e-05
2.302,-0.000250032844713,2.82997078733e-05
2.304,-0.000251926970691,2.84060841826e-05
2.306,-0.000253821096669,2.85124604919e-05
2.308,-0.000255715222647,2.86188368012e-05
2.31,-0.000257601723648,2.87252999801e-05
2.312,-0.000259479074677,2.88318674026e-05
2.314,-0.000261356425705,2.8938434825e-05
2.316,-0.000263233776734,2.90450022474e-05
2.318,-0.000265111127763,2.91515696698e-05
2.32,-0.000266988478791,2.92581370922e-05
2.322,-0.00026886582982,2.93647045146e-05
2.324,-0.000270743180848,2.9471271937e-05
2.326,-0.000272620531877,2.95778393595e-05
2.328,-0.000274488496496,2.96844768829e-05
2.33,-0.000276340034898,2.9791237083e-05
2.332,-0.000278191573301,2.98979972831e-05
2.334,-0.000280043111703,3.00047574832e-05
2.336,-0.000281894650106,3.01115176833e-05
2.338,-0.000283746188508,3.02182778834e-05
2.34,-0.00028559772691,3.03250380835e-05
2.342,-0.000287449265313,3.04317982836e-05
2.344,-0.000289300803715,3.05385584837e-05
2.346,-0.000291142777639,3.0645371715e-05
2.348,-0.000292959246289,3.07523263627e-05
2.35,-0.000294775714938,3.08592810105e-05
2.352,-0.000296592183588,3.09662356582e-05
2.354,-0.000298408652237,3.1073190306e-05
2.356,-0.000300225120886,3.11801449537e-05
2.358,-0.000302041589536,3.12870996014e-05
2.36,-0.000303858058185,3.13940542492e-05
2.362,-0.000305674526835,3.15010088969e-05
2.364,-0.00030748290078,3.16079992034e-05
2.366,-0.000309254848558,3.17151499743e-05
2.368,-0.000311026796336,3.18223007451e-05
2.37,-0.000312798744114,3.1929451516e-05
2.372,-0.000314570691892,3.20366022868e-05
2.374,-0.00031634263967,3.21437530577e-05
2.376,-0.000318114587448,3.22509038285e-05
2.378,-0.000319886535226,3.23580545994e-05
2.38,-0.000321658483005,3.24652053703e-05
2.382,-0.000323425507875,3.25723741233e-05
2.384,-0.000325143303674,3.26797226984e-05
2.386,-0.000326861099472,3.27870712735e-05
2.388,-0.000328578895271,3.28944198485e-05
2.39,-0.000330296691069,3.30017684236e-05
2.392,-0.000332014486868,3.31091169987e-05
2.394,-0.000333732282666,3.32164655738e-05
2.396,-0.000335450078465,3.33238141489e-05
2.398,-0.000337167874263,3.34311627239e-05
2.4,-0.000338885670061,3.3538511299e-05
2.402,-0.000340539534096,3.36460593653e-05
2.404,-0.000342193398131,3.37536074315e-05
2.406,-0.000343847262165,3.38611554978e-05
2.408,-0.0003455011262,3.3968703564e-05
2.41,-0.000347154990234,3.40762516303e-05
2.412,-0.000348808854269,3.41837996965e-05
2.414,-0.000350462718303,3.42913477628e-05
2.416,-0.000352116582338,3.4398895829e-05
2.418,-0.000353770446373,3.45064438953e-05
2.42,-0.000355357175164,3.46141748561e-05
2.422,-0.00035693719043,3.47219241064e-05
2.424,-0.000358517205697,3.48296733567e-05
2.426,-0.000360097220963,3.49374226071e-05
2.428,-0.00036167723623,3.50451718574e-05
2.43,-0.000363257251496,3.51529211077e-05
2.432,-0.000364837266763,3.5260670358e-05
2.434,-0.000366417282029,3.53684196083e-05
2.436,-0.000367997297296,3.54761688586e-05
2.438,-0.000369508693821,3.55840841042e-05
2.44,-0.000371004841737,3.56920362375e-05
2.442,-0.000372500989653,3.57999883709e-05
2.444,-0.000373997137569,3.59079405043e-05
2.446,-0.000375493285485,3.60158926376e-05
2.448,-0.000376989433401,3.6123844771e-05
2.45,-0.000378485581317,3.62317969044e-05
2.452,-0.000379981729233,3.63397490377e-05
2.454,-0.000381477877149,3.64477011711e-05
2.456,-0.000382905677917,3.65558020959e-05
2.458,-0.000384307848505,3.66639588176e-05
2.46,-0.000385710019093,3.67721155392e-05
2.462,-0.00038711218968,3.68802722608e-05
2.464,-0.000388514360268,3.69884289825e-05
2.466,-0.000389916530856,3.70965857041e-05
2.468,-0.000391318701444,3.72047424258e-05
2.47,-0.000392720872032,3.73128991474e-05
2.472,-0.000394123042619,3.7421055869e-05
2.474,-0.000395458937759,3.75293438724e-05
2.476,-0.000396756961214,3.76377068939e-05
2.478,-0.00039805498467,3.77460699154e-05
2.48,-0.000399353008125,3.78544329368e-05
2.482,-0.00040065103158,3.79627959583e-05
2.484,-0.000401949055035,3.80711589798e-05
2.486,-0.00040324707849,3.81795220013e-05
2.488,-0.000404545101946,3.82878850228e-05
2.49,-0.000405843125401,3.83962480442e-05
2.492,-0.000407078773334,3.850472453e-05
2.494,-0.000408262441665,3.86132955694e-05
2.496,-0.000409446109995,3.87218666088e-05
2.498,-0.000410629778326,3.88304376482e-05
2.5,-0.000411813446657,3.89390086876e-05
2.502,-0.000412997114988,3.9047579727e-05
2.504,-0.000414180783319,3.91561507664e-05
2.506,-0.000415364451649,3.92647218058e-05
2.508,-0.00041654811998,3.93732928452e-05
2.51,-0.000417675159687,3.94819592222e-05
2.512,-0.000418734245044,3.95907400042e-05
2.514,-0.000419793330401,3.96995207862e-05
2.516,-0.000420852415759,3.98083015682e-05
2.518,-0.000421911501116,3.99170823502e-05
2.52,-0.000422970586473,4.00258631322e-05
2.522,-0.00042402967183,4.01346439142e-05
2.524,-0.000425088757187,4.02434246962e-05
2.526,-0.000426147842545,4.03522054782e-05
2.528,-0.000427157910043,4.04610631599e-05
2.53,-0.000428082196288,4.05700554159e-05
2.532,-0.000429006482534,4.06790476719e-05
2.534,-0.000429930768779,4.07880399279e-05
2.536,-0.000430855055024,4.08970321839e-05
2.538,-0.000431779341269,4.10060244399e-05
2.54,-0.000432703627515,4.11150166959e-05
2.542,-0.00043362791376,4.12240089519e-05
2.544,-0.000434552200005,4.1333001208e-05
2.546,-0.000435436944621,4.14420516128e-05
2.548,-0.000436216244893,4.15512570811e-05
2.55,-0.000436995545165,4.16604625494e-05
2.552,-0.000437774845437,4.17696680177e-05
2.554,-0.000438554145708,4.1878873486e-05
2.556,-0.00043933344598,4.19880789543e-05
2.558,-0.000440112746252,4.20972844226e-05
2.56,-0.000440892046524,4.22064898909e-05
2.562,-0.000441671346796,4.23156953592e-05
2.564,-0.000442422443175,4.24249399107e-05
2.566,-0.000443046622037,4.25343603364e-05
2.568,-0.0004436708009,4.26437807622e-05
2.57,-0.000444294979763,4.2753201188e-05
2.572,-0.000444919158625,4.28626216138e-05
2.574,-0.000445543337488,4.29720420396e-05
2.576,-0.00044616751635,4.30814624653e-05
2.578,-0.000446791695213,4.31908828911e-05
2.58,-0.000447415874075,4.33003033169e-05
2.582,-0.000448025036832,4.34097434436e-05
2.584,-0.000448484038534,4.35193805791e-05
2.586,-0.000448943040236,4.36290177147e-05
2.588,-0.000449402041938,4.37386548502e-05
2.59,-0.000449861043639,4.38482919858e-05
2.592,-0.000450320045341,4.39579291214e-05
2.594,-0.000450779047043,4.40675662569e-05
2.596,-0.000451238048745,4.41772033925e-05
2.598,-0.000451697050446,4.4286840528e-05
2.6,-0.000452156052148,4.43964776636e-05
2.602,-0.000452439916661,4.45063332683e-05
2.604,-0.000452723781173,4.46161888731e-05
2.606,-0.000453007645685,4.47260444779e-05
2.608,-0.000453291510198,4.48359000827e-05
2.61,-0.00045357537471,4.49457556875e-05
2.612,-0.000453859239222,4.50556112922e-05
2.614,-0.000454143103735,4.5165466897e-05
2.616,-0.000454426968247,4.52753225018e-05
2.618,-0.000454710832759,4.53851781066e-05
2.62,-0.00045482653909,4.54952339258e-05
2.622,-0.000454925429602,4.56053097665e-05
2.624,-0.000455024320114,4.57153856072e-05
2.626,-0.000455123210626,4.5825461448e-05
2.628,-0.000455222101139,4.59355372887e-05
2.63,-0.000455320991651,4.60456131294e-05
2.632,-0.000455419882163,4.61556889701e-05
2.634,-0.000455518772675,4.62657648108e-05
2.636,-0.000455617663187,4.63758406515e-05
2.638,-0.000455557279473,4.64860981368e-05
2.64,-0.000455461501485,4.65963959875e-05
2.642,-0.000455365723498,4.67066938382e-05
2.644,-0.000455269945511,4.6816991689e-05
2.646,-0.000455174167524,4.69272895397e-05
2.648,-0.000455078389536,4.70375873904e-05
2.65,-0.000454982611549,4.71478852411e-05
2.652,-0.000454886833562,4.72581830919e-05
2.654,-0.000454791055574,4.73684809426e-05
2.656,-0.000454546769189,4.74789415508e-05
2.658,-0.000454246792154,4.7589463193e-05
2.66,-0.000453946815119,4.76999848353e-05
2.662,-0.000453646838084,4.78105064775e-05
2.664,-0.000453346861049,4.79210281198e-05
2.666,-0.000453046884014,4.8031549762e-05
2.668,-0.000452746906979,4.81420714043e-05
2.67,-0.000452446929944,4.82525930465e-05
2.672,-0.000452146952909,4.83631146888e-05
2.674,-0.000451711082938,4.84737798823e-05
2.676,-0.000451197559861,4.85845271052e-05
2.678,-0.000450684036784,4.86952743281e-05
2.68,-0.000450170513707,4.88060215509e-05
2.682,-0.000449656990629,4.89167687738e-05
2.684,-0.000449143467552,4.90275159966e-05
2.686,-0.000448629944475,4.91382632195e-05
2.688,-0.000448116421398,4.92490104423e-05
2.69,-0.000447602898321,4.93597576652e-05
2.692,-0.000446967910536,4.9470628912e-05
2.694,-0.000446231702161,4.95816035122e-05
2.696,-0.000445495493787,4.96925781123e-05
2.698,-0.000444759285412,4.98035527125e-05
2.7,-0.000444023077037,4.99145273127e-05
2.702,-0.000443286868663,5.00255019128e-05
2.704,-0.000442550660288,5.0136476513e-05
2.706,-0.000441814451913,5.02474511131e-05
2.708,-0.000441078243539,5.03584257133e-05
2.71,-0.000440236758613,5.0469504487e-05
2.712,-0.000439268941826,5.05807082689e-05
2.714,-0.000438301125039,5.06919120507e-05
2.716,-0.000437333308251,5.08031158326e-05
2.718,-0.000436365491464,5.09143196145e-05
2.72,-0.000435397674677,5.10255233964e-05
2.722,-0.00043442985789,5.11367271783e-05
2.724,-0.000433462041103,5.12479309601e-05
2.726,-0.000432494224316,5.1359134742e-05
2.728,-0.00043143903215,5.14704225217e-05
2.73,-0.000430230933071,5.15818572976e-05
2.732,-0.000429022833993,5.16932920734e-05
2.734,-0.000427814734914,5.18047268492e-05
2.736,-0.000426606635836,5.19161616251e-05
2.738,-0.000425398536757,5.20275964009e-05
2.74,-0.000424190437679,5.21390311767e-05
2.742,-0.0004229823386,5.22504659526e-05
2.744,-0.000421774239522,5.23619007284e-05
2.746,-0.000420498313571,5.2473398999e-05
2.748,-0.000419041515959,5.2585066589e-05
2.75,-0.000417584718348,5.26967341789e-05
2.752,-0.000416127920736,5.28084017688e-05
2.754,-0.000414671123124,5.29200693588e-05
2.756,-0.000413214325513,5.30317369487e-05
2.758,-0.000411757527901,5.31434045387e-05
2.76,-0.00041030073029,5.32550721286e-05
2.762,-0.000408843932678,5.33667397186e-05
2.764,-0.000407340436361,5.34784499707e-05
2.766,-0.000405626795868,5.35903522029e-05
2.768,-0.000403913155376,5.37022544351e-05
2.77,-0.000402199514883,5.38141566673e-05
2.772,-0.000400485874391,5.39260588995e-05
2.774,-0.000398772233898,5.40379611317e-05
2.776,-0.000397058593406,5.41498633639e-05
2.778,-0.000395344952913,5.42617655961e-05
2.78,-0.000393631312421,5.43736678283e-05
2.782,-0.000391893608865,5.44855915585e-05
2.784,-0.000389915274677,5.45977302693e-05
2.786,-0.000387936940489,5.47098689801e-05
2.788,-0.000385958606301,5.48220076909e-05
2.79,-0.000383980272113,5.49341464016e-05
2.792,-0.000382001937925,5.50462851124e-05
2.794,-0.000380023603737,5.51584238232e-05
2.796,-0.000378045269549,5.5270562534e-05
2.798,-0.000376066935362,5.53827012447e-05
2.8,-0.000374088601174,5.54948399555e-05
2.802,-0.000371838028484,5.56072169895e-05
2.804,-0.000369587455794,5.57195940236e-05
2.806,-0.000367336883104,5.58319710576e-05
2.808,-0.000365086310414,5.59443480916e-05
2.81,-0.000362835737724,5.60567251256e-05
2.812,-0.000360585165034,5.61691021597e-05
2.814,-0.000358334592344,5.62814791937e-05
2.816,-0.000356084019654,5.63938562277e-05
2.818,-0.000353833446964,5.65062332617e-05
2.82,-0.000351328813258,5.66188286381e-05
2.822,-0.00034879877345,5.67314458487e-05
2.824,-0.000346268733643,5.68440630593e-05
2.826,-0.000343738693835,5.69566802699e-05
2.828,-0.000341208654028,5.70692974805e-05
2.83,-0.00033867861422,5.71819146911e-05
2.832,-0.000336148574413,5.72945319017e-05
2.834,-0.000333618534605,5.74071491123e-05
2.836,-0.000331088494798,5.75197663229e-05
2.838,-0.000328324156329,5.76325815654e-05
2.84,-0.000325507751491,5.7745440815e-05
2.842,-0.000322691346652,5.78583000646e-05
2.844,-0.000319874941814,5.79711593142e-05
2.846,-0.000317058536976,5.80840185639e-05
2.848,-0.000314242132138,5.81968778135e-05
2.85,-0.000311425727299,5.83097370631e-05
2.852,-0.000308609322461,5.84225963127e-05
2.854,-0.000305792917623,5.85354555623e-05
2.856,-0.00030276347782,5.86484922021e-05
2.858,-0.000299654149905,5.87615953632e-05
2.86,-0.00029654482199,5.88746985243e-05
2.862,-0.000293435494076,5.89878016854e-05
2.864,-0.000290326166161,5.91009048465e-05
2.866,-0.000287216838246,5.92140080076e-05
2.868,-0.000284107510331,5.93271111687e-05
2.87,-0.000280998182416,5.94402143299e-05
2.872,-0.000277888854502,5.9553317491e-05
2.874,-0.000274589168182,5.96665770677e-05
2.876,-0.000271180705631,5.97799260247e-05
2.878,-0.00026777224308,5.98932749818e-05
2.88,-0.000264363780529,6.00066239389e-05
2.882,-0.000260955317979,6.0119972896e-05
2.884,-0.000257546855428,6.0233321853e-05
2.886,-0.000254138392877,6.03466708101e-05
2.888,-0.000250729930326,6.04600197672e-05
2.89,-0.000247321467775,6.05733687242e-05
2.892,-0.000243746648551,6.06868527888e-05
2.894,-0.000240033198765,6.08004494429e-05
2.896,-0.00023631974898,6.0914046097e-05
2.898,-0.000232606299195,6.1027642751e-05
2.9,-0.000228892849409,6.11412394051e-05
2.902,-0.000225179399624,6.12548360592e-05
2.904,-0.000221465949838,6.13684327133e-05
2.906,-0.000217752500053,6.14820293674e-05
2.908,-0.000214039050268,6.15956260215e-05
2.91,-0.000210184473276,6.17093361428e-05
2.912,-0.000206160543637,6.18231824248e-05
2.914,-0.000202136613997,6.19370287068e-05
2.916,-0.000198112684358,6.20508749887e-05
2.918,-0.000194088754719,6.21647212707e-05
2.92,-0.00019006482508,6.22785675527e-05
2.922,-0.00018604089544,6.23924138346e-05
2.924,-0.000182016965801,6.25062601166e-05
2.926,-0.000177993036162,6.26201063986e-05
2.928,-0.000173854340565,6.2734044185e-05
2.93,-0.000169514804542,6.28481421042e-05
2.932,-0.000165175268519,6.29622400234e-05
2.934,-0.000160835732496,6.30763379426e-05
2.936,-0.000156496196473,6.31904358619e-05
2.938,-0.00015215666045,6.33045337811e-05
2.94,-0.000147817124426,6.34186317003e-05
2.942,-0.000143477588403,6.35327296195e-05
2.944,-0.00013913805238,6.36468275387e-05
2.946,-0.000134711143101,6.37609947344e-05
2.948,-0.000130051238471,6.38753466674e-05
2.95,-0.000125391333841,6.39896986003e-05
2.952,-0.000120731429211,6.41040505332e-05
2.954,-0.000116071524582,6.42184024661e-05
2.956,-0.000111411619952,6.43327543991e-05
2.958,-0.000106751715322,6.4447106332e-05
2.96,-0.000102091810692,6.45614582649e-05
2.962,-9.74319060624e-05,6.46758101978e-05
2.964,-9.27129540386e-05,6.47902102969e-05
2.966,-8.77282887418e-05,6.49048271437e-05
2.968,-8.27436234449e-05,6.50194439906e-05
2.97,-7.77589581481e-05,6.51340608374e-05
2.972,-7.27742928512e-05,6.52486776842e-05
2.974,-6.77896275544e-05,6.5363294531e-05
2.976,-6.28049622575e-05,6.54779113779e-05
2.978,-5.78202969607e-05,6.55925282247e-05
2.98,-5.28356316639e-05,6.57071450715e-05
2.982,-4.78210765801e-05,6.58217828048e-05
2.984,-4.25076236267e-05,6.59366294027e-05
2.986,-3.71941706734e-05,6.60514760005e-05
2.988,-3.188071772e-05,6.61663225984e-05
2.99,-2.65672647667e-05,6.62811691963e-05
2.992,-2.12538118134e-05,6.63960157941e-05
2.994,-1.594035886e-05,6.6510862392e-05
2.996,-1.06269059067e-05,6.66257089899e-05
2.998,-5.31345295333e-06,6.67405555877e-05
3,-0,6.68554021856e-05
3.002,-0,6.69710579423e-05
3.004,-0,6.7086713699e-05
3.006,-0,6.72023694557e-05
3.008,-0,6.73180252124e-05
3.01,-0,6.7433680969e-05
3.012,-0,6.75493367257e-05
3.014,-0,6.76649924824e-05
3.016,-0,6.77806482391e-05
3.018,-0,6.78963039958e-05
3.02,-0,6.80119597525e-05
3.022,-0,6.81276155092e-05
3.024,-0,6.82432712659e-05
3.026,-0,6.83589270225e-05
3.028,-0,6.84745827792e-05
3.03,-0,6.85902385359e-05
3.032,-0,6.87058942926e-05
3.034,-0,6.88215500493e-05
3.036,-0,6.8937205806e-05
3.038,-0,6.90528615627e-05
3.04,-0,6.91685173194e-05
3.042,-0,6.9284173076e-05
3.044,-0,6.93998288327e-05
3.046,-0,6.95154845894e-05
3.048,-0,6.96311403461e-05
3.05,-0,6.97467961028e-05
3.052,-0,6.98624518595e-05
3.054,-0,6.99781076162e-05
3.056,-0,7.00937633729e-05
3.058,-0,7.02094191295e-05
3.06,-0,7.03250748862e-05
3.062,-0,7.04407306429e-05
3.064,-0,7.05563863996e-05
3.066,-0,7.06720421563e-05
3.068,-0,7.0787697913e-05
3.07,-0,7.09033536697e-05
3.072,-0,7.10190094264e-05
3.074,-0,7.1134665183e-05
3.076,-0,7.12503209397e-05
3.078,-0,7.13659766964e-05
3.08,-0,7.14816324531e-05
3.082,-0,7.15972882098e-05
3.084,-0,7.17129439665e-05
3.086,-0,7.18285997232e-05
3.088,-0,7.19442554798e-05
3.09,-0,7.20599112365e-05
3.092,-0,7.21755669932e-05
3.094,-0,7.22912227499e-05
3.096,-0,7.24068785066e-05
3.098,-0,7.25225342633e-05
3.1,-0,7.263819002e-05
3.102,-0,7.27552987452e-05
3.104,-0,7.28724074704e-05
3.106,-0,7.29895161956e-05
3.108,-0,7.31066249208e-05
3.11,-0,7.3223733646e-05
3.112,-0,7.33408423713e-05
3.114,-0,7.34579510965e-05
3.116,-0,7.35750598217e-05
3.118,-0,7.36921685469e-05
3.12,-0,7.38092772721e-05
3.122,-0,7.39263859973e-05
3.124,-0,7.40434947225e-05
3.126,-0,7.41606034477e-05
3.128,-0,7.42777121729e-05
3.13,-0,7.43948208982e-05
3.132,-0,7.45119296234e-05
3.134,-0,7.46290383486e-05
3.136,-0,7.47461470738e-05
3.138,-0,7.4863255799e-05
3.14,-0,7.49803645242e-05
3.142,-0,7.50974732494e-05
3.144,-0,7.52145819746e-05
3.146,-0,7.53316906999e-05
3.148,-0,7.54487994251e-05
3.15,-0,7.55659081503e-05
3.152,-0,7.56830168755e-05
3.154,-0,7.58001256007e-05
3.156,-0,7.59172343259e-05
3.158,-0,7.60343430511e-05
3.16,-0,7.61514517764e-05
3.162,-0,7.62685605016e-05
3.164,-0,7.63856692268e-05
3.166,-0,7.6502777952e-05
3.168,-0,7.66198866772e-05
3.17,-0,7.67369954024e-05
3.172,-0,7.68541041276e-05
3.174,-0,7.69712128528e-05
3.176,-0,7.7088321578e-05
3.178,-0,7.72054303033e-05
3.18,-0,7.73225390285e-05
3.182,-0,7.74396477537e-05
3.184,-0,7.75567564789e-05
3.186,-0,7.76738652041e-05
3.188,-0,7.77909739293e-05
3.19,-0,7.79080826545e-05
3.192,-0,7.80251913798e-05
3.194,-0,7.8142300105e-05
3.196,-0,7.82594088302e-05
3.198,-0,7.83765175554e-05
3.2,-6.16676288628e-26,7.84936262806e-05
3.202,-4.62877183946e-14,7.8612241303e-05
3.204,-9.25754367892e-14,7.87308563254e-05
3.206,-1.38863155184e-13,7.88494713478e-05
3.208,-1.85150873578e-13,7.89680863702e-05
3.21,-2.31438591973e-13,7.90867013926e-05
3.212,-2.77726310367e-13,7.9205316415e-05
3.214,-3.24014028762e-13,7.93239314374e-05
3.216,-3.70301747157e-13,7.94425464598e-05
3.218,-4.16589465551e-13,7.95611614822e-05
3.22,-4.62877183946e-13,7.96797765046e-05
3.222,-5.0916490234e-13,7.9798391527e-05
3.224,-5.55452620735e-13,7.99170065495e-05
3.226,-6.01740339129e-13,8.00356215719e-05
3.228,-6.48028057524e-13,8.01542365943e-05
3.23,-6.94315775918e-13,8.02728516167e-05
3.232,-7.40603494313e-13,8.03914666391e-05
3.234,-7.86891212708e-13,8.05100816615e-05
3.236,-8.33178931102e-13,8.06286966839e-05
3.238,-8.79466649497e-13,8.07473117063e-05
3.24,-9.25754367891e-13,8.08659267287e-05
3.242,-9.72042086286e-13,8.09845417511e-05
3.244,-1.01832980468e-12,8.11031567735e-05
3.246,-1.06461752307e-12,8.12217717959e-05
3.248,-1.11090524147e-12,8.13403868183e-05
3.25,-1.15719295986e-12,8.14590018407e-05
3.252,-1.20348067826e-12,8.15776168631e-05
3.254,-1.24976839665e-12,8.16962318855e-05
3.256,-1.29605611505e-12,8.18148469079e-05
3.258,-1.34234383344e-12,8.19334619303e-05
3.26,-1.38863155184e-12,8.20520769527e-05
3.262,-1.43491927023e-12,8.21706919751e-05
3.264,-1.48120698863e-12,8.22893069975e-05
3.266,-1.52749470702e-12,8.24079220199e-05
3.268,-1.57378242542e-12,8.25265370423e-05
3.27,-1.62007014381e-12,8.26451520648e-05
3.272,-1.6663578622e-12,8.27637670872e-05
3.274,-1.7126455806e-12,8.28823821096e-05
3.276,-1.75893329899e-12,8.3000997132e-05
3.278,-1.80522101739e-12,8.31196121544e-05
3.28,-1.85150873578e-12,8.32382271768e-05
3.282,-1.89779645418e-12,8.33568421992e-05
3.284,-1.94408417257e-12,8.34754572216e-05
3.286,-1.99037189097e-12,8.3594072244e-05
3.288,-2.03665960936e-12,8.37126872664e-05
3.29,-2.08294732776e-12,8.38313022888e-05
