freq_GHz,k_star_bare_rad_theoretical
1.334000000000001,2.8477960092813254e-06
1.336000000000001,2.9059864202745506e-06
1.338000000000001,3.0799523503318577e-06
1.340000000000001,3.1196612687439673e-06
1.342000000000001,2.979088312864142e-06
1.344000000000001,2.8794396437371167e-06
1.346000000000001,2.981969209569363e-06
1.348000000000001,3.1457725825113914e-06
1.350000000000001,3.1364807146147533e-06
1.352000000000001,2.9815452329481906e-06
1.354000000000001,2.923198234132396e-06
1.356000000000001,3.0618346105303756e-06
1.358000000000001,3.201648262078985e-06
1.360000000000001,3.1450480605099695e-06
1.362000000000001,2.9898843264195007e-06
1.364000000000001,2.9787986012309864e-06
1.366000000000001,3.1420309866761476e-06
1.368000000000001,3.2462287061305745e-06
1.370000000000001,3.148120222137493e-06
1.372000000000001,3.006889792163403e-06
1.374000000000001,3.0449345698787406e-06
1.376000000000001,3.2189983012586437e-06
1.378000000000001,3.279193384589721e-06
1.380000000000001,3.1489331013406785e-06
1.382000000000001,3.0346406778552354e-06
1.384000000000001,3.119367272022902e-06
1.386000000000001,3.289500073036869e-06
1.388000000000001,3.301261846277992e-06
1.390000000000001,3.1509317728831837e-06
1.392000000000001,3.074322320552672e-06
1.394000000000001,3.199117519050651e-06
1.396000000000001,3.3509205249106916e-06
1.398000000000001,3.3141135876175315e-06
1.400000000000001,3.1574865808313424e-06
1.402000000000001,3.126106953332472e-06
1.404000000000001,3.2807350065239965e-06
1.406000000000001,3.401496454552913e-06
1.408000000000001,3.3202307707126677e-06
1.410000000000001,3.1716139303004237e-06
1.412000000000001,3.1891189498298167e-06
1.414000000000001,3.3606181782993433e-06
1.416000000000001,3.4404630270216258e-06
1.418000000000001,3.322680897433969e-06
1.420000000000001,3.1957206915473463e-06
1.422000000000001,3.2614944107563215e-06
1.424000000000001,3.435350775408269e-06
1.426000000000001,3.4681042132920364e-06
1.428000000000001,3.3248582622501938e-06
1.430000000000001,3.231391409270687e-06
1.432000000000001,3.3405359325666684e-06
1.434000000000001,3.5020184198028548e-06
1.436000000000001,3.485709532602063e-06
1.438000000000001,3.330203260303727e-06
1.440000000000001,3.2792372304402823e-06
1.442000000000001,3.422952266079679e-06
1.444000000000001,3.5584717456467463e-06
1.446000000000001,3.495447327498888e-06
1.448000000000001,3.3419184248730666e-06
1.4500000000000008,3.3388235921947423e-06
1.4520000000000008,3.5051610377308945e-06
1.4540000000000008,3.6035107480389406e-06
1.4560000000000008,3.5001702852893724e-06
1.4580000000000013,3.362700058014839e-06
1.4600000000000013,3.4086892357256676e-06
1.4620000000000013,3.583623257467916e-06
1.4640000000000013,3.6369760999764578e-06
1.4660000000000013,3.5031715839815847e-06
1.468000000000001,3.3945045916240063e-06
1.470000000000001,3.486461501712307e-06
1.472000000000001,3.6551733043361373e-06
1.474000000000001,3.6597446706303216e-06
1.476000000000001,3.5079107825464195e-06
1.478000000000001,3.4383688867715284e-06
1.480000000000001,3.5690624900081014e-06
1.482000000000001,3.717308789149068e-06
1.484000000000001,3.6736362252088456e-06
1.486000000000001,3.5177284603751108e-06
1.488000000000001,3.4943026140030198e-06
1.490000000000001,3.652988987091696e-06
1.492000000000001,3.7684109521572e-06
1.494000000000001,3.6812451124218493e-06
1.496000000000001,3.5355684743394733e-06
1.498000000000001,3.561267576694324e-06
1.500000000000001,3.734638391265227e-06
1.5020000000000011,3.807876428453885e-06
1.5040000000000011,3.6857145275688563e-06
1.5060000000000011,3.563726884425744e-06
1.5080000000000011,3.6372525504899805e-06
1.5100000000000011,3.810645711975133e-06
1.5120000000000011,3.836152857476793e-06
1.5140000000000011,3.6904723655067223e-06
1.5160000000000011,3.603646850539738e-06
1.5180000000000011,3.7194428636477816e-06
1.5200000000000011,3.878194931259196e-06
1.5220000000000011,3.854681527533377e-06
1.5240000000000011,3.6989478021491606e-06
1.5260000000000011,3.6557783483666395e-06
1.5280000000000011,3.804472539304174e-06
1.5300000000000011,3.935272070479043e-06
1.5320000000000011,3.865758398608268e-06
1.5340000000000011,3.7142875420632243e-06
1.5360000000000011,3.7195193239129842e-06
1.5380000000000011,3.8887353773376515e-06
1.5400000000000011,3.980836125178425e-06
1.5420000000000011,3.872329877549138e-06
1.5440000000000011,3.739090715588686e-06
1.5460000000000012,3.7932499289804883e-06
1.5480000000000012,3.968722409732756e-06
1.5500000000000012,4.014895402085911e-06
1.5520000000000012,3.877742025256564e-06
1.5540000000000012,3.7751817012869615e-06
1.5560000000000012,3.87446333790023e-06
1.5580000000000012,4.0413489577773715e-06
