pump_GHz,signal_GHz,gain_db
10.799999999999999,8.700000000000006,25.515152993968762
10.799999999999999,8.800000000000006,28.87633298647
10.799999999999999,8.900000000000006,32.36654386435275
10.799999999999999,9.000000000000007,35.92577551781104
10.799999999999999,9.100000000000007,39.431751823188364
10.799999999999999,9.200000000000006,42.53444925882004
10.799999999999999,9.300000000000006,44.517770675591315
10.799999999999999,9.400000000000006,44.4533608742008
10.799999999999999,9.500000000000007,42.04687995771903
10.799999999999999,9.600000000000007,37.951205725678115
10.799999999999999,9.700000000000006,32.884520402204025
10.799999999999999,9.800000000000008,27.200760013831463
10.799999999999999,9.900000000000007,21.003859290991752
10.799999999999999,10.000000000000007,14.291506588159343
10.899999999999999,2.0,6.025230778610046
10.899999999999999,2.1,4.091833941162096
10.899999999999999,2.2,2.450754678868032
10.899999999999999,2.3000000000000003,1.1758602966366154
10.899999999999999,2.4000000000000004,0.3480864744315352
10.899999999999999,2.5000000000000004,0.008942918030086504
10.899999999999999,2.6000000000000005,0.14456495628289173
10.899999999999999,2.7000000000000006,0.6721467628249773
10.899999999999999,2.8000000000000007,1.480656721802832
10.899999999999999,2.900000000000001,2.457892663055144
10.899999999999999,3.000000000000001,3.5293728607040373
10.899999999999999,3.100000000000001,4.631576495711843
10.899999999999999,3.200000000000001,5.7230758125043675
10.899999999999999,3.300000000000001,6.795779985540557
10.899999999999999,3.4000000000000012,7.816831078980655
10.899999999999999,3.5000000000000013,8.779689267617197
10.899999999999999,3.6000000000000014,9.69096276746842
10.899999999999999,3.7000000000000015,10.538993902234706
10.899999999999999,3.8000000000000016,11.3199737832892
10.899999999999999,3.9000000000000017,12.051382505426538
10.899999999999999,4.000000000000002,12.694580983546205
10.899999999999999,4.100000000000001,13.284202159836724
10.899999999999999,4.200000000000002,13.81266811083259
10.899999999999999,4.3000000000000025,14.266579263791836
10.899999999999999,4.400000000000002,14.658338726829932
10.899999999999999,4.500000000000002,14.991939449928148
10.899999999999999,4.600000000000002,15.25616667520282
10.899999999999999,4.700000000000003,15.447619110486608
10.899999999999999,4.8000000000000025,15.577289196613249
10.899999999999999,4.900000000000002,15.65032156225657
10.899999999999999,5.000000000000003,15.650523519749475
10.899999999999999,5.100000000000003,15.587118686081766
