pump_GHz,signal_GHz,gain_db
10.899999999999999,5.900000000000004,0.07675941538064146
10.899999999999999,6.0000000000000036,0.08506383245831362
10.899999999999999,6.100000000000003,0.0954904892503876
10.899999999999999,6.200000000000004,0.10793138499713596
10.899999999999999,6.300000000000004,0.12223877876654407
10.899999999999999,6.400000000000004,0.13823183256966345
10.899999999999999,6.5000000000000036,0.15582009119607687
10.899999999999999,6.600000000000004,0.1748523877599683
10.899999999999999,6.700000000000005,0.1949711117700207
10.899999999999999,6.800000000000004,0.2153967696815179
10.899999999999999,6.900000000000004,0.23494942260243007
10.899999999999999,7.000000000000004,0.2522484900335069
10.899999999999999,7.100000000000005,0.2657916592025044
10.899999999999999,7.200000000000005,0.27398733927425367
10.899999999999999,7.300000000000004,0.2750882602793565
10.899999999999999,7.400000000000005,0.2674001075218581
10.899999999999999,7.500000000000005,0.24973953034232346
10.899999999999999,7.600000000000005,0.22193199740178549
10.899999999999999,7.700000000000005,0.1849645592096924
10.899999999999999,7.800000000000005,0.14105154764120048
10.899999999999999,7.900000000000006,0.09401626409714779
10.899999999999999,8.000000000000005,0.04983310267068635
10.899999999999999,8.100000000000005,0.01604525045140729
10.899999999999999,8.200000000000006,0.0003883505512628768
10.899999999999999,8.300000000000006,0.008860330439881332
10.899999999999999,8.400000000000006,0.04393148873348512
10.899999999999999,8.500000000000005,0.10191177405291485
