unloaded_cells_each_side,loaded_cells,period_cells,supercells,total_cells,length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite
17,3,37,1103,40811,81.622,10.310270270270282,0.0003,0.00036,"[4.0, 8.0]",43.174479631069545,5.799999999999994,38.999663110970204,41.76954541986224,21.08627437100545,5.66470879397117,1.0,1.0,1.0,"[(4.0, 6.69999999999999)]",2.7499999999999902,True
17,3,37,1103,40811,81.622,10.319459459459472,0.0003,0.00036,"[4.0, 8.0]",42.883543586090425,5.649999999999994,38.52267359543436,41.7074155563816,21.70809581111863,5.967038679884024,1.0,1.0,1.0,"[(4.0, 6.599999999999991)]",2.6499999999999906,True
17,3,37,1103,40811,81.622,10.328648648648661,0.0003,0.00036,"[4.0, 8.0]",42.51093125840187,5.449999999999995,37.857593698299524,41.416072536460376,22.423305765819002,6.283420693951295,1.0,1.0,1.0,"[(4.0, 6.499999999999991)]",2.549999999999991,True
17,3,37,1103,40811,81.622,10.337837837837851,0.0003,0.00036,"[4.0, 8.0]",42.00899374107068,5.249999999999996,36.98757697490507,40.77780983795874,23.144892761848382,6.5803254997505825,1.0,1.0,0.9753086419753086,"[(4.0, 6.3999999999999915)]",2.4499999999999913,True
17,3,37,1103,40811,81.622,10.34702702702704,0.0003,0.00036,"[4.0, 8.0]",41.38317299163407,5.099999999999996,36.01745721780613,39.90870108837881,23.720130629836017,6.807593530981958,1.0,1.0,0.9629629629629629,"[(4.0, 6.299999999999992)]",2.3499999999999917,True
17,3,37,1103,40811,81.622,10.35621621621623,0.0003,0.00036,"[4.0, 8.0]",40.507273762969646,4.9999999999999964,34.80618156900768,38.61608561399606,24.231616851365953,6.99907334173111,1.0,0.9876543209876543,0.9382716049382716,"[(4.0, 6.199999999999992)]",2.249999999999992,True
17,3,37,1103,40811,81.622,10.36540540540542,0.0003,0.00036,"[4.0, 8.0]",39.051731299830934,4.899999999999997,33.0136625142544,36.7246794922767,24.67503553124748,7.1730920782474,0.9876543209876543,0.9629629629629629,0.9135802469135802,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
17,3,37,1103,40811,81.622,10.37459459459461,0.0003,0.00036,"[4.0, 8.0]",37.08043779532559,4.899999999999997,30.807456055230073,34.42185058504157,24.910885592857113,7.272216287631958,0.9506172839506173,0.9259259259259259,0.8765432098765432,"[(4.0, 6.049999999999993)]",2.0999999999999925,True
17,3,37,1103,40811,81.622,10.3837837837838,0.0003,0.00036,"[4.0, 8.0]",34.95742983225441,4.899999999999997,28.573202879470752,32.11193284682471,24.913836193143972,7.294870665141036,0.9135802469135802,0.8888888888888888,0.8271604938271605,"[(4.0, 5.999999999999993)]",2.0499999999999927,True
17,3,37,1103,40811,81.622,10.39297297297299,0.0003,0.00036,"[4.0, 8.0]",32.08444731169123,4.849999999999997,25.6539987711062,29.122970679984807,24.793044495491372,7.275360848282262,0.8765432098765432,0.8395061728395061,0.7777777777777778,"[(4.0, 5.999999999999993)]",2.0499999999999927,True
17,3,37,1103,40811,81.622,10.40216216216218,0.0003,0.00036,"[4.0, 8.0]",28.064206538131643,4.899999999999997,21.64035881336988,25.030003667178953,24.537811954445157,7.220828708037093,0.7901234567901234,0.7530864197530864,0.6790123456790124,"[(4.0, 5.949999999999993)]",1.999999999999993,True
17,3,37,1103,40811,81.622,10.41135135135137,0.0003,0.00036,"[4.0, 8.0]",24.363134691200425,4.849999999999997,17.988442942984364,21.32549266641343,23.75730454712781,7.137711930392341,0.7160493827160493,0.654320987654321,0.5555555555555556,"[(4.0, 5.949999999999993)]",1.999999999999993,True
17,3,37,1103,40811,81.622,10.420540540540559,0.0003,0.00036,"[4.0, 8.0]",18.91433100812067,4.899999999999997,12.848784256272669,15.868340374498054,18.906841819628045,6.494458162145377,0.5432098765432098,0.4444444444444444,0.0,"[(4.0, 5.949999999999993)]",1.999999999999993,True
17,3,37,1103,40811,81.622,10.429729729729749,0.0003,0.00036,"[4.0, 8.0]",12.859634549393775,4.899999999999997,8.330763554747973,9.828733762672933,12.847799258351824,4.369786990907153,0.0,0.0,0.0,"[(4.0, 5.949999999999993)]",1.999999999999993,True
17,4,38,1074,40812,81.624,9.886842105263158,0.0003,0.00036,"[4.0, 8.0]",40.347838942531276,4.6999999999999975,32.36258492092405,36.62331862748437,31.180327579412236,9.184834949470334,0.9259259259259259,0.9012345679012346,0.8518518518518519,"[(4.0, 5.849999999999993)]",1.8999999999999932,True
17,4,38,1074,40812,81.624,9.89578947368421,0.0003,0.00036,"[4.0, 8.0]",39.87966862077085,4.649999999999998,31.869558141789913,36.05562315796763,31.014020689007307,9.147494417315182,0.9135802469135802,0.8888888888888888,0.8518518518518519,"[(4.0, 5.849999999999993)]",1.8999999999999932,True
17,4,38,1074,40812,81.624,9.904736842105264,0.0003,0.00036,"[4.0, 8.0]",39.334385814366954,4.649999999999998,31.300780899152503,35.404852031549325,30.830261951774183,9.106505971054387,0.9135802469135802,0.8888888888888888,0.8395061728395061,"[(4.0, 5.799999999999994)]",1.8499999999999934,True
17,4,38,1074,40812,81.624,9.913684210526316,0.0003,0.00036,"[4.0, 8.0]",38.722896049144644,4.649999999999998,30.676220135284233,34.704178054114436,30.639319631190133,9.059173167154988,0.9012345679012346,0.8765432098765432,0.8271604938271605,"[(4.0, 5.799999999999994)]",1.8499999999999934,True
17,4,38,1074,40812,81.624,9.92263157894737,0.0003,0.00036,"[4.0, 8.0]",38.02678594241139,4.649999999999998,29.974894308806057,33.923932753133954,30.417231726472703,9.00522779243913,0.9012345679012346,0.8641975308641975,0.8271604938271605,"[(4.0, 5.799999999999994)]",1.8499999999999934,True
17,4,38,1074,40812,81.624,9.931578947368422,0.0003,0.00036,"[4.0, 8.0]",37.23477654195228,4.649999999999998,29.185504204476157,33.06432960079889,30.163588356281306,8.944569190490991,0.8888888888888888,0.8518518518518519,0.8148148148148148,"[(4.0, 5.799999999999994)]",1.8499999999999934,True
17,4,38,1074,40812,81.624,9.940526315789475,0.0003,0.00036,"[4.0, 8.0]",36.36702414950248,4.599999999999998,28.331104964387304,32.13741347019336,29.890969539330804,8.87642021536814,0.8765432098765432,0.8395061728395061,0.7901234567901234,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.949473684210528,0.0003,0.00036,"[4.0, 8.0]",35.39643244109537,4.649999999999998,27.388458771431498,31.126797392975885,29.584652608150186,8.799123006113136,0.8641975308641975,0.8271604938271605,0.7777777777777778,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.95842105263158,0.0003,0.00036,"[4.0, 8.0]",34.34581238145653,4.649999999999998,26.375428228599144,30.04604879167426,29.24308749321491,8.714788338844954,0.8518518518518519,0.8148148148148148,0.7654320987654321,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.967368421052633,0.0003,0.00036,"[4.0, 8.0]",33.23544214609144,4.649999999999998,25.311696622314237,28.922580835015125,28.877487278605315,8.622532337334292,0.8271604938271605,0.8024691358024691,0.7407407407407407,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.976315789473686,0.0003,0.00036,"[4.0, 8.0]",32.013964582884846,4.599999999999998,24.152369737404793,27.69997688810814,28.466486614597404,8.521875019070336,0.8148148148148148,0.7777777777777778,0.7160493827160493,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.985263157894739,0.0003,0.00036,"[4.0, 8.0]",30.69651891512865,4.599999999999998,22.90711000231014,26.382002892235757,27.989289278065307,8.413102537454286,0.7901234567901234,0.7530864197530864,0.691358024691358,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,9.994210526315792,0.0003,0.00036,"[4.0, 8.0]",29.23298470986537,4.599999999999998,21.525887008464807,24.936448211452923,27.411445539264975,8.290901801465514,0.7654320987654321,0.7283950617283951,0.654320987654321,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.003157894736844,0.0003,0.00036,"[4.0, 8.0]",27.4957471848007,4.599999999999998,19.895487626302458,23.21765477912441,26.601033324080316,8.14245919251552,0.7283950617283951,0.691358024691358,0.6049382716049383,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.012105263157897,0.0003,0.00036,"[4.0, 8.0]",25.551297838192234,4.549999999999998,18.082341526948074,21.310679499051616,25.373059000029002,7.953699006953852,0.691358024691358,0.6419753086419753,0.5432098765432098,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.02105263157895,0.0003,0.00036,"[4.0, 8.0]",23.417114791964245,4.549999999999998,16.120518366399946,19.213593139238025,23.412805975632583,7.687209538118721,0.6419753086419753,0.5802469135802469,0.4691358024691358,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.030000000000003,0.0003,0.00036,"[4.0, 8.0]",21.1281255457262,4.599999999999998,14.083133259295852,16.96786960303964,21.115098024947248,7.278726919911269,0.5679012345679012,0.49382716049382713,0.3333333333333333,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.038947368421056,0.0003,0.00036,"[4.0, 8.0]",18.869765832926173,4.599999999999998,12.179586020641315,14.754651738505235,18.864051123824343,6.706292530802408,0.49382716049382713,0.3950617283950617,0.0,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.047894736842109,0.0003,0.00036,"[4.0, 8.0]",16.38243784851373,4.599999999999998,10.252469100574839,12.294915341564483,16.381537033186,5.876793460153442,0.35802469135802467,0.0,0.0,"[(4.0, 5.799999999999994)]",1.8499999999999934,True
17,4,38,1074,40812,81.624,10.056842105263161,0.0003,0.00036,"[4.0, 8.0]",13.216688150273887,4.599999999999998,8.132420121369938,9.11092962872486,13.215544950710711,4.624480011856652,0.0,0.0,0.0,"[(4.0, 5.749999999999994)]",1.7999999999999936,True
17,4,38,1074,40812,81.624,10.065789473684214,0.0003,0.00036,"[4.0, 8.0]",13.01436905205277,7.999999999999986,6.206875385200602,7.2259248515762735,13.009998641487526,3.4603536002517057,0.0,0.0,0.0,"[(7.849999999999986, 7.999999999999986)]",0.1999999999999993,True
17,4,38,1074,40812,81.624,10.074736842105267,0.0003,0.00036,"[4.0, 8.0]",17.452751269371763,7.999999999999986,5.095212043334433,4.665426113858167,17.448582330753702,4.19217054918567,0.04938271604938271,0.012345679012345678,0.0,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
17,4,38,1074,40812,81.624,10.08368421052632,0.0003,0.00036,"[4.0, 8.0]",21.991763152183232,7.999999999999986,5.412441316755985,0.9053796126848325,21.99158563037684,6.650130167667106,0.13580246913580246,0.09876543209876543,0.037037037037037035,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
17,4,38,1074,40812,81.624,10.092631578947373,0.0003,0.00036,"[4.0, 8.0]",27.698133562983465,7.999999999999986,10.629361976034179,7.934829275840403,24.693366357848575,7.661804867568774,0.2839506172839506,0.2345679012345679,0.1728395061728395,"[(7.749999999999987, 7.999999999999986)]",0.29999999999999893,True
17,4,38,1074,40812,81.624,10.101578947368425,0.0003,0.00036,"[4.0, 8.0]",31.915731188222267,7.999999999999986,19.42972820791849,17.179375409677814,18.915446626337562,6.351726355875619,0.6049382716049383,0.5061728395061729,0.3950617283950617,"[(7.499999999999988, 7.999999999999986)]",0.549999999999998,True
17,4,38,1074,40812,81.624,10.110526315789478,0.0003,0.00036,"[4.0, 8.0]",29.210237969838445,7.099999999999989,24.500314091069885,23.78960275267056,10.79511018263241,2.9303991746474347,1.0,1.0,0.9753086419753086,"[(6.249999999999992, 7.549999999999987)]",1.3499999999999952,True
17,4,38,1074,40812,81.624,10.119473684210531,0.0003,0.00036,"[4.0, 8.0]",22.45351875489986,5.149999999999996,15.920760075524438,18.016462635302098,22.31723322368649,6.125182748550448,0.5925925925925926,0.5308641975308642,0.3950617283950617,"[(4.299999999999999, 5.999999999999993)]",1.7499999999999938,True
17,4,38,1074,40812,81.624,10.128421052631584,0.0003,0.00036,"[4.0, 8.0]",7.361170106981393,7.999999999999986,4.393860576280833,5.0841373705059345,7.3586846585671095,2.2064505158113423,0.0,0.0,0.0,"[(4.399999999999999, 5.749999999999994), (7.099999999999989, 7.999999999999986)]",2.3499999999999917,True
17,4,38,1074,40812,81.624,10.137368421052637,0.0003,0.00036,"[4.0, 8.0]",9.072446444897622,5.049999999999996,7.326700645030985,8.434712504427344,6.735231617401414,2.1010329717054055,0.0,0.0,0.0,"[(4.0, 6.999999999999989)]",3.049999999999989,True
17,4,38,1074,40812,81.624,10.14631578947369,0.0003,0.00036,"[4.0, 8.0]",6.161876652151923,6.69999999999999,5.907237364256793,5.893851997918619,0.6887297731624358,0.16867850766853232,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,4,38,1074,40812,81.624,10.155263157894742,0.0003,0.00036,"[4.0, 8.0]",1.812670812467908,5.049999999999996,1.1156347297088283,1.297062205154066,1.561601324321614,0.5808962170106009,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.633333333333335,0.0003,0.00036,"[4.0, 8.0]",18.93336332891027,4.399999999999999,11.452323081871537,13.465825305806362,18.93305326020558,6.838425932955345,0.4444444444444444,0.3333333333333333,0.0,"[(4.0, 5.5499999999999945)]",1.5999999999999943,True
17,5,39,1046,40794,81.58800000000001,9.642051282051284,0.0003,0.00036,"[4.0, 8.0]",17.531424107672517,4.349999999999999,10.446421046537628,12.126540019221379,17.52815321989293,6.3308865445779885,0.37037037037037035,0.2222222222222222,0.0,"[(4.0, 5.5499999999999945)]",1.5999999999999943,True
17,5,39,1046,40794,81.58800000000001,9.650769230769233,0.0003,0.00036,"[4.0, 8.0]",16.036471740153992,4.349999999999999,9.427822645234324,10.689597820913717,16.032704253856995,5.7581410060329015,0.2716049382716049,0.0,0.0,"[(4.0, 5.5499999999999945)]",1.5999999999999943,True
17,5,39,1046,40794,81.58800000000001,9.659487179487183,0.0003,0.00036,"[4.0, 8.0]",14.408601099881812,4.349999999999999,8.397078635217735,9.115604622848837,14.407946888620211,5.112490998658197,0.0,0.0,0.0,"[(4.0, 5.599999999999994)]",1.6499999999999941,True
17,5,39,1046,40794,81.58800000000001,9.668205128205132,0.0003,0.00036,"[4.0, 8.0]",12.672506984646432,4.349999999999999,7.398056271273025,8.042526218466227,12.672340319109928,4.430864114141525,0.0,0.0,0.0,"[(4.0, 5.599999999999994)]",1.6499999999999941,True
17,5,39,1046,40794,81.58800000000001,9.676923076923082,0.0003,0.00036,"[4.0, 8.0]",11.064674275800375,7.999999999999986,6.4917648397411165,7.380775904356623,11.062255443991322,3.810671787017789,0.0,0.0,0.0,"[(4.0, 5.5499999999999945), (7.7999999999999865, 7.999999999999986)]",1.8499999999999934,True
17,5,39,1046,40794,81.58800000000001,9.685641025641031,0.0003,0.00036,"[4.0, 8.0]",12.870059220848468,7.999999999999986,5.680839708244406,6.35473662083612,12.86633912835282,3.4050035981171933,0.0,0.0,0.0,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
17,5,39,1046,40794,81.58800000000001,9.69435897435898,0.0003,0.00036,"[4.0, 8.0]",14.82718451520123,7.999999999999986,5.052235899529055,5.326870680097221,14.823267159407074,3.52214531694982,0.0,0.0,0.0,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
17,5,39,1046,40794,81.58800000000001,9.70307692307693,0.0003,0.00036,"[4.0, 8.0]",16.929575461330803,7.999999999999986,4.7206117049065615,3.851836714319787,16.92940200438259,4.321840161377027,0.04938271604938271,0.0,0.0,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
17,5,39,1046,40794,81.58800000000001,9.71179487179488,0.0003,0.00036,"[4.0, 8.0]",19.2296140606553,7.999999999999986,4.92262932341129,1.7752398435139387,19.229266861352464,5.637938291779947,0.09876543209876543,0.04938271604938271,0.0,"[(7.749999999999987, 7.999999999999986)]",0.29999999999999893,True
17,5,39,1046,40794,81.58800000000001,9.720512820512829,0.0003,0.00036,"[4.0, 8.0]",21.89085387444053,7.999999999999986,6.345147865061865,3.4459749204634456,21.890839407069013,6.935458561818681,0.1728395061728395,0.12345679012345678,0.04938271604938271,"[(7.749999999999987, 7.999999999999986)]",0.29999999999999893,True
17,5,39,1046,40794,81.58800000000001,9.729230769230778,0.0003,0.00036,"[4.0, 8.0]",24.91890182928128,7.999999999999986,9.776355212271728,7.7371228845186755,22.75406781063282,7.1217790614615115,0.25925925925925924,0.20987654320987653,0.12345679012345678,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
17,5,39,1046,40794,81.58800000000001,9.737948717948727,0.0003,0.00036,"[4.0, 8.0]",28.255138028505797,7.999999999999986,14.380139394773314,12.531652895763933,21.005986044451326,6.584712679975662,0.4074074074074074,0.3333333333333333,0.2345679012345679,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
17,5,39,1046,40794,81.58800000000001,9.746666666666677,0.0003,0.00036,"[4.0, 8.0]",31.540316491861105,7.999999999999986,19.26771861893435,17.60154766196416,18.763534306172225,5.965865626923338,0.6419753086419753,0.5308641975308642,0.3950617283950617,"[(7.599999999999987, 7.999999999999986)]",0.4499999999999984,True
17,5,39,1046,40794,81.58800000000001,9.755384615384626,0.0003,0.00036,"[4.0, 8.0]",33.55469344207706,7.999999999999986,24.02984287043193,22.801652337722903,15.241074590065715,5.042955082570457,1.0,1.0,0.6666666666666666,"[(7.399999999999988, 7.999999999999986)]",0.6499999999999977,True
17,5,39,1046,40794,81.58800000000001,9.764102564102576,0.0003,0.00036,"[4.0, 8.0]",31.175480966741674,7.999999999999986,27.379370077489376,27.359983910147307,7.77453959113609,2.9085324995191666,1.0,1.0,1.0,"[(6.249999999999992, 7.999999999999986)]",1.7999999999999936,True
17,5,39,1046,40794,81.58800000000001,9.772820512820525,0.0003,0.00036,"[4.0, 8.0]",26.934797225522903,5.749999999999994,24.505296110733347,25.6171211240731,8.025437381515228,2.6657856913157874,1.0,1.0,0.8641975308641975,"[(4.0, 6.84999999999999)]",2.8999999999999897,True
17,5,39,1046,40794,81.58800000000001,9.781538461538474,0.0003,0.00036,"[4.0, 8.0]",11.44230537435318,7.299999999999988,5.707836301277641,5.52772361556518,11.441564105752512,4.668611419804824,0.0,0.0,0.0,"[(6.349999999999992, 7.999999999999986)]",1.699999999999994,True
17,5,39,1046,40794,81.58800000000001,9.790256410256424,0.0003,0.00036,"[4.0, 8.0]",9.064884551762207,4.949999999999997,6.516164606587819,7.339607044181406,6.217452360383701,2.3069919753945887,0.0,0.0,0.0,"[(4.0, 6.349999999999992)]",2.3999999999999915,True
17,5,39,1046,40794,81.58800000000001,9.798974358974373,0.0003,0.00036,"[4.0, 8.0]",8.208040140026222,6.149999999999992,7.864932280135122,8.10038992212794,2.792141922445216,0.5855992438017074,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.807692307692323,0.0003,0.00036,"[4.0, 8.0]",6.3487547624001595,7.999999999999986,5.345885174354278,5.46697005652816,1.678218773994982,0.417096199922783,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.816410256410272,0.0003,0.00036,"[4.0, 8.0]",2.591766903459182,5.949999999999993,2.050938099180143,2.5174719282241846,2.589037280041279,0.8246072847699362,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.825128205128221,0.0003,0.00036,"[4.0, 8.0]",6.230619740894015,5.049999999999996,5.894707382076351,6.0806420277781115,2.1543294565024746,0.45416100515441665,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.83384615384617,0.0003,0.00036,"[4.0, 8.0]",3.744413729978105,7.999999999999986,0.5308591157583558,0.023560641650002098,3.7425689562435958,0.9514966495592959,0.0,0.0,0.0,"[(7.149999999999989, 7.999999999999986)]",0.8999999999999968,True
17,5,39,1046,40794,81.58800000000001,9.84256410256412,0.0003,0.00036,"[4.0, 8.0]",4.4011780363743584,4.899999999999997,3.421046745220583,4.127004265393939,4.395933182784873,1.3136198106919839,0.0,0.0,0.0,"[(4.0, 7.499999999999988)]",3.5499999999999874,True
17,5,39,1046,40794,81.58800000000001,9.85128205128207,0.0003,0.00036,"[4.0, 8.0]",4.057386234273917,7.349999999999988,3.5815455255051503,3.459885419136323,1.074865154373919,0.2598629991517981,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.860000000000019,0.0003,0.00036,"[4.0, 8.0]",2.3374344036304064,7.999999999999986,0.9217961718170289,1.089552292577142,2.3372945185436795,0.5256007589063341,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.868717948717968,0.0003,0.00036,"[4.0, 8.0]",3.8243426524117528,4.949999999999997,3.160759745792713,3.712635197064385,3.790278785791901,1.0299643734672443,0.0,0.0,0.0,"[(4.0, 7.749999999999987)]",3.7999999999999865,True
17,5,39,1046,40794,81.58800000000001,9.877435897435918,0.0003,0.00036,"[4.0, 8.0]",2.8583405826740345,7.7999999999999865,1.021622660634342,0.49802940348757035,2.6300593843618794,0.9209263660871192,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.886153846153867,0.0003,0.00036,"[4.0, 8.0]",2.626878389837328,4.899999999999997,1.7732825228307583,2.2752529644191823,2.624190135689709,0.9205656575670816,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,5,39,1046,40794,81.58800000000001,9.894871794871817,0.0003,0.00036,"[4.0, 8.0]",2.5375758297624214,7.199999999999989,1.8491318392608278,1.708067223581137,1.6036242332986679,0.39804748832380454,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
