frequency_GHz,S21_db,k_star
1.0320000000000007,-0.02693327477157125,1.709722038907742e-06
1.0340000000000007,-0.0026539038563105645,1.8001719510347264e-06
1.0360000000000007,-0.0609889892573713,1.8598677732160201e-06
1.0380000000000007,-0.12003951421023777,1.8141653515182238e-06
1.0400000000000007,-0.09768209750035824,1.735718649540155e-06
1.0420000000000007,-0.02491875700932529,1.7423806502950279e-06
1.0440000000000007,-0.0034181354282337775,1.8339975609319922e-06
1.0460000000000007,-0.06344374260589146,1.8908264016164605e-06
1.0480000000000007,-0.12074457679465135,1.8423357969910709e-06
1.0500000000000007,-0.09565068586348616,1.7651075376471162e-06
1.0520000000000007,-0.022962362249070428,1.7753871625683648e-06
1.0540000000000007,-0.004276165879921626,1.86803411396895e-06
1.0560000000000007,-0.06589572750819923,1.9219149570304933e-06
1.0580000000000007,-0.12135538673800944,1.870723871442992e-06
1.0600000000000007,-0.09356396038413782,1.7948478789565556e-06
1.0620000000000007,-0.021067322442018477,1.8087411640917497e-06
1.0640000000000007,-0.005226704638268281,1.9022794064344276e-06
1.0660000000000007,-0.06834100234003103,1.9531360133428002e-06
1.0680000000000007,-0.12187084836160317,1.8993365878223686e-06
1.0700000000000007,-0.09142514990481085,1.8249448307788158e-06
1.0720000000000007,-0.019236779742332812,1.8424420820759707e-06
1.0740000000000007,-0.00626830827273488,1.936731297150565e-06
1.0760000000000007,-0.07077562982510187,1.98449233742605e-06
1.0780000000000007,-0.12229001262739818,1.9281810153242568e-06
1.0800000000000007,-0.08923757498195671,1.8554033973756587e-06
1.0820000000000007,-0.017473781038594597,1.876489186681228e-06
1.0840000000000007,-0.00739938257638695,1.971387715110802e-06
1.0860000000000007,-0.07319568289076815,2.0159868889813026e-06
1.0880000000000007,-0.12261207923276854,1.957264272477513e-06
1.0900000000000007,-0.0870046434025438,1.8862284252747774e-06
1.0920000000000007,-0.015781272676152126,1.910881595447618e-06
1.0940000000000007,-0.008618184760257129,2.006246666995566e-06
1.0960000000000008,-0.07559725133017718,2.0476228200939223e-06
1.0980000000000008,-0.1228363983314335,1.986593520186819e-06
1.1000000000000008,-0.08472984513644014,1.91742459871181e-06
1.1020000000000008,-0.014162095098219968,1.9456182779780187e-06
